MD,date_time_pd,CT_INC,CT_AZI,ST_INC,ST_AZI,GX,GY,GZ,BX,BY,BZ,CC_RPM,RPM_LT,RPM_UT,RX,RY,AXLSHKPEAK,AXLSHKRMS,RADSHKRMS,RADSHKPEAK,mwd_md,date_time_mwd,mwd_incl,mwd_azim
1128.7889,2025-01-01 08:06:40.800,16.36608,213.02484,,,-0.2904369,-0.1996870,-0.9910390,0.2262048,0.7386346,-0.5178174,51.8957,62.4248,79.8137,-0.3131784,-1.0341520,0.743689,0.292702,0.396029,1.655602,1128.7380,2025-01-01 08:06:40.800,16.34801,212.92206
1128.7909,2025-01-01 08:06:41.000,16.33096,163.14733,,,-0.2838325,-0.7346740,-0.1404566,0.1922921,-0.1859579,-0.8453313,53.5230,58.7292,76.8081,-1.0299501,-0.1531330,,,,,1128.7453,2025-01-01 08:06:41.000,16.33157,163.05875
1128.7939,2025-01-01 08:06:41.200,16.34665,134.59501,,,-0.2810119,-0.6084557,0.5794483,0.2452878,-0.7858513,-0.1844686,53.5726,58.1795,79.2657,-0.5816327,0.6888510,,,,,1128.8207,2025-01-01 08:06:41.200,16.30754,134.70920
1128.7964,2025-01-01 08:06:41.400,16.35780,301.28461,,,1.0357436,0.6234808,0.4167905,0.1629478,-0.3545947,0.6516051,52.7887,61.8064,76.3933,0.6602821,0.6582310,,,,,1128.7558,2025-01-01 08:06:41.400,16.39760,313.10543
1128.7981,2025-01-01 08:06:41.600,16.34602,337.14478,,,-0.2218508,0.9948997,0.1184611,0.2806483,0.3137749,0.8664671,51.7500,60.6434,77.8309,0.9630147,0.2270099,1.050752,0.365740,0.372656,1.205384,1128.7537,2025-01-01 08:06:41.600,16.35636,337.26126
1128.8020,2025-01-01 08:06:41.800,16.34125,306.24355,,,-0.3854360,0.6095854,-0.8319309,0.3397891,0.9423509,0.1743953,53.6605,62.7859,76.1527,0.5250409,-0.7882782,,,,,1128.8195,2025-01-01 08:06:41.800,16.39355,306.67671
1128.8040,2025-01-01 08:06:42.000,16.33968,181.45763,,,-0.2928196,-0.4729566,-0.8872595,0.2271261,0.3706418,-0.8135633,57.3604,62.8495,78.3918,-0.5542095,-0.8250874,,,,,1128.9381,2025-01-01 08:06:42.000,16.40151,180.79050
1128.8064,2025-01-01 08:06:42.200,16.37736,151.27608,,,-0.2721657,-0.9341753,0.2268510,0.3000769,-0.4821492,-0.6985219,53.2143,60.0009,77.1231,-0.9025490,0.3553370,,,,,1128.8542,2025-01-01 08:06:42.200,16.36700,150.99135
1128.8086,2025-01-01 08:06:42.400,16.37334,98.08058,,,-0.3227641,-0.1752586,0.8558410,0.2376311,-0.9089272,0.1771906,58.5202,57.1770,78.5208,-0.0141725,1.0249772,0.842315,0.313216,0.344466,0.949774,1128.7313,2025-01-01 08:06:42.400,16.35168,97.83463
1128.8111,2025-01-01 08:06:42.600,16.36004,350.58156,,,-0.3608818,0.7608525,0.4969923,0.2391940,-0.1558742,0.7553696,54.9248,60.7401,73.7143,0.6616331,0.4862867,,,,,1128.8314,2025-01-01 08:06:42.600,16.34226,350.14643
1128.8128,2025-01-01 08:06:42.800,16.36289,323.46463,,,-0.3169724,0.8149675,-0.5416594,0.2629172,0.7883183,0.4255739,55.5749,58.6821,76.1056,1.0292761,-0.5174388,,,,,1128.8758,2025-01-01 08:06:42.800,16.32506,323.27665
1128.8146,2025-01-01 08:06:43.000,16.38217,198.43904,,,-0.3351697,-0.3957942,-0.9344698,0.2033766,0.6907103,-0.5588849,58.1625,62.2504,75.0688,-0.3615639,-1.1022569,,,,,1128.8351,2025-01-01 08:06:43.000,16.31499,198.73449
1128.8176,2025-01-01 08:06:43.200,16.35249,161.00056,,,-0.3478892,-1.0154296,-0.2048240,0.2367597,-0.2569326,-0.9157184,57.0660,57.2918,78.7553,-0.9123180,-0.1551682,1.374297,0.313757,0.335682,1.219731,1128.8557,2025-01-01 08:06:43.200,16.33191,160.30789
1128.8201,2025-01-01 08:06:43.400,16.36377,141.19367,,,-0.1650285,-0.5699046,0.7074003,0.2590023,-0.8944255,-0.0239193,55.1942,59.4252,77.8139,-0.6000284,0.8819562,,,,,1128.8782,2025-01-01 08:06:43.400,16.44640,140.94593
1128.8223,2025-01-01 08:06:43.600,16.36942,4.77495,,,-0.3305583,0.4795687,0.9276114,0.2513012,-0.5054413,0.7987334,53.3868,60.4099,78.8814,0.6844231,0.9530978,,,,,1128.8190,2025-01-01 08:06:43.600,16.31506,5.25409
1128.8247,2025-01-01 08:06:43.800,16.35797,335.62409,,,-0.2259401,0.8893999,-0.0707564,0.2051458,0.4944283,0.6714671,55.3861,59.8849,82.4872,1.1507608,-0.0796328,,,,,1128.8358,2025-01-01 08:06:43.800,16.38841,335.40371
1128.8272,2025-01-01 08:06:44.000,16.36163,274.03570,,,-0.3674384,0.1700631,-0.8852161,0.2165455,0.8972630,-0.1658101,55.3560,60.3836,80.8151,0.2203643,-1.0050719,1.117203,0.291784,0.332708,1.508306,1128.9171,2025-01-01 08:06:44.000,16.42750,274.80690
1128.8297,2025-01-01 08:06:44.200,16.38407,173.20693,,,-0.2866428,-0.7872264,-0.6945824,0.1855823,0.1908844,-0.8169906,53.1480,59.0014,82.5477,-0.8658965,-0.8661968,,,,,1128.7567,2025-01-01 08:06:44.200,16.39968,173.04343
1128.8327,2025-01-01 08:06:44.400,16.37839,133.75781,,,-0.4368813,-0.9952764,0.3401463,0.3253575,-0.6778495,-0.4124337,60.2273,59.2057,75.0837,-0.8220393,0.3709714,,,,,1128.8526,2025-01-01 08:06:44.400,16.33466,133.85650
1128.8359,2025-01-01 08:06:44.600,16.37153,50.21954,,,-0.3760894,0.0966278,0.9584498,0.1877509,-0.6710878,0.5249002,56.5908,57.4107,76.6702,-0.0772856,1.1345021,,,,,1128.8067,2025-01-01 08:06:44.600,16.45989,49.62034
1128.8384,2025-01-01 08:06:44.800,16.38043,342.57399,,,-0.2577942,0.9952303,0.2619877,0.2489580,0.1443507,0.8427648,53.2893,62.8340,81.1381,1.1430948,0.1894022,1.272479,0.297239,0.385997,1.432937,1128.8369,2025-01-01 08:06:44.800,16.37604,342.22245
1128.8400,2025-01-01 08:06:45.000,16.42516,315.36317,,,-0.2758938,0.6399773,-0.6831426,0.3365015,0.9805794,0.2358793,54.8502,56.7858,83.8185,0.6617568,-0.7573416,,,,,1128.9099,2025-01-01 08:06:45.000,16.38448,314.97143
1128.8425,2025-01-01 08:06:45.200,16.37224,193.21867,,,-0.3602944,-0.4647385,-0.9101021,0.2116181,0.5980264,-0.6955576,55.8765,61.3769,80.2155,-0.3881891,-0.8196052,,,,,1128.8158,2025-01-01 08:06:45.200,16.38699,192.71551
1128.8454,2025-01-01 08:06:45.400,16.37901,149.81440,,,-0.3824186,-0.9487199,0.1238482,0.2837777,-0.5822481,-0.7556051,60.0536,63.8307,77.6922,-1.1392835,0.2054681,,,,,1128.8608,2025-01-01 08:06:45.400,16.37849,149.97850
1128.8472,2025-01-01 08:06:45.600,16.38727,97.41256,,,-0.3421122,-0.2476523,0.8643442,0.3156102,-0.9000661,0.2541602,57.0331,63.7135,76.3901,-0.2651297,0.9223646,1.417277,0.390933,0.352910,1.043050,1128.8485,2025-01-01 08:06:45.600,16.36801,97.20828
1128.8490,2025-01-01 08:06:45.800,16.40017,346.90517,,,-0.2688248,0.7169038,0.5109656,0.2885706,-0.2087592,0.8710257,55.7292,61.2364,82.1363,0.6159816,0.7602457,,,,,1128.9319,2025-01-01 08:06:45.800,16.32424,347.03293
1128.8520,2025-01-01 08:06:46.000,16.40363,320.94031,,,-0.3554374,0.8330888,-0.5684520,0.2839978,0.6906498,0.4342500,54.8938,58.7346,82.2370,0.8846785,-0.2889579,,,,,1128.9007,2025-01-01 08:06:46.000,16.32564,320.63491
1128.8542,2025-01-01 08:06:46.200,16.40862,226.76553,,,-0.3203096,-0.1197399,-1.0401175,0.2012378,0.6857901,-0.4530885,56.1819,61.0357,78.9164,0.0410839,-0.9534010,,,,,1128.8559,2025-01-01 08:06:46.200,16.36620,226.35376
1128.8566,2025-01-01 08:06:46.400,16.44162,160.52442,,,-0.3319925,-0.8033649,-0.3195005,0.2139096,-0.1372131,-0.8072807,54.0367,62.1286,83.5820,-1.0406133,-0.4905884,0.812910,0.320166,0.350409,1.162238,1128.9027,2025-01-01 08:06:46.400,16.38387,160.30804
1128.8590,2025-01-01 08:06:46.600,16.42685,141.19695,,,-0.2185252,-0.6894534,0.7300732,0.3236349,-0.8560300,-0.2950514,55.0528,59.0205,77.6338,-0.7014631,0.9234733,,,,,1128.8720,2025-01-01 08:06:46.600,16.36318,141.06391
1128.8607,2025-01-01 08:06:46.800,16.39310,21.67471,,,-0.3143165,0.3073043,0.8766626,0.2038682,-0.6638965,0.6362070,55.4263,54.5180,82.8258,0.2491420,0.8948080,,,,,1128.8219,2025-01-01 08:06:46.800,16.45226,21.39222
1128.8631,2025-01-01 08:06:47.000,16.41563,333.26118,,,-0.4190170,0.9145042,0.0868932,0.2213441,0.3665517,0.7571568,52.6657,57.4247,79.0697,1.0531221,0.0792394,,,,,1128.7837,2025-01-01 08:06:47.000,16.37957,333.83311
1128.8659,2025-01-01 08:06:47.200,16.41703,301.77572,,,-0.3163954,0.4450177,-0.8588508,0.2679156,0.8453748,-0.0496159,57.4111,59.2135,82.0867,0.6015231,-0.5513416,0.941761,0.268963,0.535571,1.356885,1128.7988,2025-01-01 08:06:47.200,16.39040,301.59536
1128.8689,2025-01-01 08:06:47.400,16.39177,189.63071,,,-0.4979059,-0.5804348,-0.8408100,0.1664819,0.3952562,-0.7994685,53.2655,63.4845,79.4113,-0.6879027,-0.9223366,,,,,1128.8975,2025-01-01 08:06:47.400,16.45583,189.60874
1128.8719,2025-01-01 08:06:47.600,16.39516,146.27127,,,-0.4712533,-0.8115413,0.2174896,0.1943678,-0.5614930,-0.6420002,55.0827,54.7258,78.9815,-0.9265736,0.1484180,,,,,1128.8804,2025-01-01 08:06:47.600,16.42689,146.42995
1128.8740,2025-01-01 08:06:47.800,16.41363,85.62036,,,-0.3588674,-0.1684118,1.0593414,0.3408692,-0.8591964,0.3444328,56.1137,58.6823,79.2589,-0.0889744,0.9492887,,,,,1128.8599,2025-01-01 08:06:47.800,16.48659,85.55398
1128.8769,2025-01-01 08:06:48.000,16.41750,354.49251,,,-0.3448325,0.7881005,0.5428653,0.1995531,-0.2258631,0.9191235,55.0863,59.3577,77.0585,0.7450461,0.5113673,1.174994,0.338728,0.379495,1.731134,1128.8051,2025-01-01 08:06:48.000,16.41571,353.96009
1128.8785,2025-01-01 08:06:48.200,16.40233,321.75344,,,-0.3801565,0.7981545,-0.7042812,0.1919086,0.7667160,0.3775709,56.9720,57.8909,78.6082,0.8167584,-0.6323868,,,,,1128.9277,2025-01-01 08:06:48.200,16.45390,321.95193
1128.8810,2025-01-01 08:06:48.400,16.42382,212.54556,,,-0.2740118,-0.2060695,-0.9505318,0.1673238,0.6583456,-0.5084794,54.8764,60.0892,80.0563,-0.0752143,-0.9772200,,,,,1128.8427,2025-01-01 08:06:48.400,16.39715,212.06674
1128.8828,2025-01-01 08:06:48.600,16.41345,156.74703,,,-0.2568266,-1.0495660,-0.1452851,0.3254495,-0.1586731,-0.8159599,54.6389,60.4669,74.1255,-0.9858689,-0.1698279,,,,,1128.8866,2025-01-01 08:06:48.600,16.46230,156.47184
1128.8851,2025-01-01 08:06:48.800,16.44156,130.66933,,,-0.2787224,-0.5315590,0.8480803,0.2865319,-0.9228300,-0.0223766,53.8766,58.7837,80.8393,-0.5656103,0.9246518,0.774818,0.268896,0.363981,1.577786,1128.8266,2025-01-01 08:06:48.800,16.47221,131.17817
1128.8867,2025-01-01 08:06:49.000,16.42584,0.64441,,,-0.3483752,0.4803748,0.8736420,0.3120751,-0.4374169,0.7379229,55.3238,60.3224,78.0061,0.5402283,0.8122290,,,,,1128.7935,2025-01-01 08:06:49.000,16.42318,1.07915
1128.8877,2025-01-01 08:06:49.200,16.44818,333.14778,,,-0.3295847,1.0233034,-0.0411043,0.3041002,0.3641875,0.7871223,52.3666,61.2513,77.1427,0.9804215,-0.0875393,,,,,1128.9739,2025-01-01 08:06:49.200,16.39376,332.86437
1128.8910,2025-01-01 08:06:49.400,16.43445,301.47174,,,-0.2499612,0.3497110,-0.8765952,0.3175073,0.8689517,0.0112328,54.4509,65.0001,76.7611,0.2713411,-1.0036667,,,,,1128.8724,2025-01-01 08:06:49.400,16.41604,301.59778
1128.8928,2025-01-01 08:06:49.600,16.45294,173.95826,,,-0.3222284,-0.6018081,-0.6961124,0.2849488,0.3407720,-0.8124013,53.1904,54.0565,74.6046,-0.6554245,-0.7667479,1.043702,0.286894,0.369081,1.059119,1128.9364,2025-01-01 08:06:49.600,16.43679,173.89537
1128.8953,2025-01-01 08:06:49.800,16.45073,150.39907,,,-0.2164537,-0.8428180,0.3077650,0.3026189,-0.6254768,-0.6375919,54.8976,55.9968,81.4573,-0.9126402,0.2957919,,,,,1128.9410,2025-01-01 08:06:49.800,16.43723,150.17608
1128.8988,2025-01-01 08:06:50.000,16.47514,86.41448,,,-0.3214574,-0.1870155,1.0159928,0.3608577,-0.8005849,0.3224841,55.4637,58.0584,76.9406,-0.3381735,0.9915918,,,,,1128.8955,2025-01-01 08:06:50.000,16.42814,87.12454
1128.9020,2025-01-01 08:06:50.200,16.47274,341.08002,,,-0.2752602,0.8817906,0.6248576,0.3181872,-0.0798867,0.8480625,52.8091,62.2011,75.1668,0.7345309,0.4412585,,,,,1128.9420,2025-01-01 08:06:50.200,16.41654,340.92235
1128.9042,2025-01-01 08:06:50.400,16.45340,330.29902,,,-0.2235712,0.7998052,-0.5481383,0.2178009,0.6839154,0.4870136,54.3460,63.4786,80.7458,0.7843004,-0.5757473,0.858406,0.265714,0.367379,1.276119,1128.9133,2025-01-01 08:06:50.400,16.46135,330.52933
1128.9067,2025-01-01 08:06:50.600,16.42234,229.82100,,,-0.1961588,-0.0759936,-0.8664692,0.1599321,0.7756433,-0.5516979,55.6402,59.7075,76.4038,-0.2295078,-1.0110333,,,,,1128.9104,2025-01-01 08:06:50.600,16.47478,230.00165
1128.9086,2025-01-01 08:06:50.800,16.45043,165.84799,,,-0.0470146,-1.0084319,-0.2889015,0.1793920,-0.2533165,-0.8593692,54.8526,61.4168,77.7440,-1.2525587,-0.3201537,,,,,1128.9925,2025-01-01 08:06:50.800,16.46267,165.94580
1128.9107,2025-01-01 08:06:51.000,16.43682,129.59683,,,-0.3567827,-0.4561246,0.7423656,0.1638762,-0.8775285,-0.1537530,58.5224,61.2229,72.2984,-0.5153955,0.8245855,,,,,1128.8888,2025-01-01 08:06:51.000,16.43390,129.55385
1128.9134,2025-01-01 08:06:51.200,16.42632,5.59629,,,-0.4240116,0.5420113,0.8625219,0.2091712,-0.4337706,0.7199726,53.1580,65.0596,78.5414,0.5485358,0.8762423,0.970480,0.267593,0.348226,1.349060,1128.9139,2025-01-01 08:06:51.200,16.42847,6.06762
1128.9152,2025-01-01 08:06:51.400,16.46884,331.83700,,,-0.1814973,0.9398142,-0.0651756,0.3187575,0.4917655,0.7143042,56.6539,59.2727,73.6550,0.8540998,-0.1304188,,,,,1128.9026,2025-01-01 08:06:51.400,16.41692,331.93894
1128.9173,2025-01-01 08:06:51.600,16.45421,286.51104,,,-0.3876363,0.2841864,-0.9012724,0.2211049,0.8663405,-0.1486510,54.2909,61.6755,81.2278,0.3788234,-0.9183151,,,,,1128.9232,2025-01-01 08:06:51.600,16.44844,286.60158
1128.9203,2025-01-01 08:06:51.800,16.45555,171.71857,,,-0.2462959,-0.7252254,-0.5453319,0.2198851,0.2816606,-0.8716031,52.1560,60.3085,78.1977,-0.7427496,-0.8266690,,,,,1128.8861,2025-01-01 08:06:51.800,16.44366,171.35912
1128.9236,2025-01-01 08:06:52.000,16.48512,145.46154,,,-0.3728318,-0.9412781,0.2932818,0.2875956,-0.6250960,-0.6356947,54.3973,61.0773,82.8835,-0.9912261,0.3367874,1.000696,0.317052,0.385924,1.592308,1128.8820,2025-01-01 08:06:52.000,16.41224,145.67953
1128.9257,2025-01-01 08:06:52.200,16.48300,84.65067,,,-0.2603134,-0.0828309,0.9130635,0.2213822,-0.8086474,0.4160993,57.9150,62.3693,78.0784,0.1524556,0.9857515,,,,,1128.9372,2025-01-01 08:06:52.200,16.47259,84.61676
1128.9278,2025-01-01 08:06:52.400,16.48459,344.21698,,,-0.3206075,0.7999138,0.3352670,0.2819478,0.0033684,0.9793947,58.2430,56.4748,79.6324,0.9503559,0.4673172,,,,,1128.9690,2025-01-01 08:06:52.400,16.52759,343.66437
1128.9312,2025-01-01 08:06:52.600,16.47616,313.70891,,,-0.3253709,0.5463138,-0.6456927,0.2546218,0.8780278,0.2746782,55.5113,55.4264,78.0091,0.6010695,-0.8131546,,,,,1128.8752,2025-01-01 08:06:52.600,16.52061,313.43019
1128.9337,2025-01-01 08:06:52.800,16.47803,187.67087,,,-0.2089822,-0.3285804,-0.7726026,0.2371723,0.5745918,-0.6447934,55.2572,55.2321,82.3971,-0.4537961,-1.1101540,1.369204,0.337578,0.427893,1.700112,1128.9766,2025-01-01 08:06:52.800,16.52066,187.63969
1128.9371,2025-01-01 08:06:53.000,16.46098,153.91097,,,-0.3314867,-0.8992325,0.1128031,0.3181843,-0.2876657,-0.8335238,53.7181,61.3778,78.3233,-1.1272221,-0.1547630,,,,,1128.9548,2025-01-01 08:06:53.000,16.42890,153.22205
1128.9399,2025-01-01 08:06:53.200,16.48647,126.68258,,,-0.2939120,-0.3464146,0.7266650,0.1204664,-0.8862213,0.0107377,55.4635,60.5462,77.5471,-0.3364016,0.9591032,,,,,1128.9619,2025-01-01 08:06:53.200,16.45392,126.79057
1128.9429,2025-01-01 08:06:53.400,16.48354,351.34535,,,-0.2215275,0.7006650,0.6466195,0.2495092,-0.3563152,0.8107530,58.7347,58.5031,83.1562,0.6261062,0.5633954,,,,,1128.9793,2025-01-01 08:06:53.400,16.51907,350.91813
1128.9455,2025-01-01 08:06:53.600,16.48272,329.68455,,,-0.2240607,0.8542989,-0.2850068,0.2966948,0.7117301,0.6401676,53.4522,61.7136,77.3165,0.7388534,-0.1112213,1.333472,0.481188,0.352918,1.414173,1128.8867,2025-01-01 08:06:53.600,16.51346,329.38267
1128.9479,2025-01-01 08:06:53.800,16.48827,279.27027,,,-0.2940129,0.2096598,-0.9714102,0.3063922,0.8995706,-0.3082002,55.3372,60.6128,79.5178,-0.1141244,-0.9606837,,,,,1128.9561,2025-01-01 08:06:53.800,16.46482,279.01584
1128.9499,2025-01-01 08:06:54.000,16.49699,162.85393,,,-0.3855803,-0.8769015,-0.5697613,0.2750290,0.0005698,-0.8590230,53.5465,62.9232,78.1988,-0.7207830,-0.6765107,,,,,1128.9946,2025-01-01 08:06:54.000,16.48805,162.81752
1128.9524,2025-01-01 08:06:54.200,16.51143,149.09236,,,-0.1762107,-0.9348628,0.5625657,0.3079657,-0.7774521,-0.4485001,55.8011,62.4233,74.5700,-0.8807618,0.5079760,,,,,1128.8122,2025-01-01 08:06:54.200,16.51677,148.87042
1128.9544,2025-01-01 08:06:54.400,16.53574,19.71456,,,-0.2277697,0.2449247,1.0438748,0.2507687,-0.7068757,0.5268721,54.3495,64.8801,77.8283,0.3301135,1.0672594,0.968132,0.293430,0.336587,1.535753,1128.9504,2025-01-01 08:06:54.400,16.41554,20.06330
1128.9566,2025-01-01 08:06:54.600,16.47987,341.39302,,,-0.2878969,0.9379551,0.2338546,0.2641385,0.2141508,0.9342570,57.2930,61.2317,77.9282,0.9577095,0.0715710,,,,,1129.0519,2025-01-01 08:06:54.600,16.47855,341.53676
1128.9590,2025-01-01 08:06:54.800,16.49731,305.74990,,,-0.2933801,0.4644041,-0.7945539,0.2957889,0.8689402,0.0391991,55.8319,63.2340,79.8732,0.6212885,-0.6504126,,,,,1128.9870,2025-01-01 08:06:54.800,16.52496,305.30995
1128.9615,2025-01-01 08:06:55.000,16.53912,177.49138,,,-0.2679603,-0.4691763,-0.8768247,0.2799199,0.4214958,-0.7206029,54.1894,62.9958,74.9638,-0.5822070,-1.0430678,,,,,1128.9723,2025-01-01 08:06:55.000,16.46979,177.08643
1128.9640,2025-01-01 08:06:55.200,16.49735,152.31721,,,-0.2673169,-1.0563849,-0.0121284,0.2717151,-0.5477853,-0.7479247,55.7928,60.7932,74.5901,-1.0827949,0.1290534,1.243839,0.295638,0.326738,0.902344,1128.9768,2025-01-01 08:06:55.200,16.51262,152.28182
1128.9671,2025-01-01 08:06:55.400,16.52399,103.20988,,,-0.3343818,-0.3254651,1.0391578,0.3204681,-0.8398890,0.2718199,59.2970,60.1849,79.9691,-0.0850589,0.8230527,,,,,1128.9793,2025-01-01 08:06:55.400,16.51588,102.90436
1128.9699,2025-01-01 08:06:55.600,16.48968,348.52633,,,-0.3117286,0.9003432,0.3618439,0.2264312,-0.1156465,0.8595919,57.1368,57.1911,78.7521,1.1073070,0.4139723,,,,,1129.0045,2025-01-01 08:06:55.600,16.52649,347.97809
1128.9727,2025-01-01 08:06:55.800,16.54197,322.12331,,,-0.2935955,0.7575731,-0.4669412,0.2210203,0.7535471,0.3549300,54.3444,59.6455,83.2531,0.8024006,-0.4815607,,,,,1129.0721,2025-01-01 08:06:55.800,16.46411,321.57405
1128.9735,2025-01-01 08:06:56.000,16.50158,218.33975,,,-0.2495725,-0.1178690,-1.0250712,0.2636976,0.6746052,-0.5379123,56.7710,64.8409,75.5729,-0.1693282,-0.8413406,0.982408,0.290282,0.369267,1.237446,1128.9459,2025-01-01 08:06:56.000,16.53523,218.30657
1128.9759,2025-01-01 08:06:56.200,16.48376,160.44833,,,-0.3294553,-0.9539832,-0.2572544,0.2797674,-0.0770151,-0.8513584,50.8001,59.9009,76.2190,-0.9247096,-0.1696060,,,,,1128.9899,2025-01-01 08:06:56.200,16.52362,161.04266
1128.9777,2025-01-01 08:06:56.400,16.51509,133.47553,,,-0.3459472,-0.7255023,0.7562112,0.2958400,-0.8177002,-0.2504121,51.2188,58.6963,77.5196,-0.6754022,0.7921473,,,,,1129.0149,2025-01-01 08:06:56.400,16.60779,134.03380
1128.9807,2025-01-01 08:06:56.600,16.54085,20.97976,,,-0.3402716,0.2676481,0.9153286,0.2897111,-0.6360848,0.6210504,54.3993,64.3782,76.6291,0.3072137,0.9785841,,,,,1128.9449,2025-01-01 08:06:56.600,16.59188,20.98411
1128.9842,2025-01-01 08:06:56.800,16.49132,340.97563,,,-0.1370617,1.0359170,-0.0224945,0.2429669,0.2624281,0.8732036,54.0455,57.4849,77.8576,1.0394767,0.0402032,1.287927,0.290043,0.321123,1.121554,1128.9657,2025-01-01 08:06:56.800,16.46965,341.45498
1128.9876,2025-01-01 08:06:57.000,16.54105,311.52358,,,-0.3760026,0.5206724,-0.9003131,0.1611909,0.8913466,0.0771151,55.8635,60.8036,74.8241,0.6368524,-0.7636973,,,,,1128.9729,2025-01-01 08:06:57.000,16.52399,311.03652
1128.9902,2025-01-01 08:06:57.200,16.52653,177.35095,,,-0.2412691,-0.7118948,-0.7490916,0.1854844,0.3999974,-0.7702397,54.7935,58.6539,82.7466,-0.6774514,-0.8054826,,,,,1129.0168,2025-01-01 08:06:57.200,16.55157,177.14494
1128.9932,2025-01-01 08:06:57.400,16.52721,147.41200,,,-0.2338623,-0.9050444,0.2398441,0.3361554,-0.6028471,-0.6314429,54.2481,62.4299,77.4499,-0.9232573,-0.0617255,,,,,1128.9477,2025-01-01 08:06:57.400,16.48066,147.06183
1128.9966,2025-01-01 08:06:57.600,16.52799,96.02099,,,-0.3675201,-0.2314329,0.8960198,0.2166086,-0.8305161,0.3483092,55.4936,58.2109,78.3812,-0.2153920,1.0647243,1.158779,0.268232,0.340802,1.313981,1128.9856,2025-01-01 08:06:57.600,16.51681,95.66438
1128.9990,2025-01-01 08:06:57.800,16.54443,344.86165,,,-0.2650569,0.7867237,0.5938039,0.2955896,-0.1057496,0.9137612,55.1245,62.0818,79.1177,0.8394527,0.4470878,,,,,1128.9767,2025-01-01 08:06:57.800,16.53056,345.14673
1129.0019,2025-01-01 08:06:58.000,16.54479,322.51661,,,-0.3120819,0.7955766,-0.5792867,0.2937693,0.7971879,0.4853932,55.8452,61.6443,77.5724,0.6468129,-0.5900607,,,,,1129.0627,2025-01-01 08:06:58.000,16.56475,322.57235
1129.0048,2025-01-01 08:06:58.200,16.53300,237.08306,,,-0.2977225,-0.0354772,-0.8046445,0.1714957,0.6595043,-0.5210795,55.1782,59.9013,81.3297,0.0666481,-0.9719225,,,,,1129.0283,2025-01-01 08:06:58.200,16.56240,237.21792
1129.0067,2025-01-01 08:06:58.400,16.54995,155.67117,,,-0.2448387,-0.9532473,-0.2356579,0.3151233,-0.2476332,-0.8654830,55.5443,62.4759,72.0563,-0.9561002,-0.1952381,1.612514,0.369989,0.380187,1.016519,1128.9914,2025-01-01 08:06:58.400,16.51562,155.78092
1129.0090,2025-01-01 08:06:58.600,16.56020,127.03903,,,-0.3985029,-0.6108569,0.7498391,0.2628548,-0.8334619,-0.1623192,56.7425,62.0106,80.4229,-0.5832235,0.9010584,,,,,1128.9714,2025-01-01 08:06:58.600,16.54595,127.00547
1129.0123,2025-01-01 08:06:58.800,16.53095,356.43200,,,-0.2458329,0.5069145,0.8331365,0.3054087,-0.4951274,0.7503948,57.2223,58.4214,77.9630,0.7399632,0.8135561,,,,,1129.0206,2025-01-01 08:06:58.800,16.56174,355.95880
1129.0146,2025-01-01 08:06:59.000,16.57094,327.33011,,,-0.3659450,0.9247112,-0.1474713,0.3010653,0.5743477,0.7341713,56.0768,57.6630,76.7131,0.9054808,0.0394322,,,,,1129.0978,2025-01-01 08:06:59.000,16.56626,327.43355
1129.0171,2025-01-01 08:06:59.200,16.52194,297.05008,,,-0.2642971,0.2880775,-1.0203443,0.2369035,0.8989671,-0.2172678,55.9952,60.5906,75.7337,0.2431852,-1.0336697,1.005693,0.273358,0.354076,0.947758,1129.0022,2025-01-01 08:06:59.200,16.53130,296.88719
1129.0193,2025-01-01 08:06:59.400,16.53280,163.87960,,,-0.1175694,-0.8116051,-0.6117747,0.2630835,0.2039336,-0.8280595,54.1117,58.8626,70.4912,-0.8175880,-0.6209960,,,,,1129.0604,2025-01-01 08:06:59.400,16.53435,164.22509
1129.0223,2025-01-01 08:06:59.600,16.59076,148.25142,,,-0.2086096,-0.7030688,0.4511440,0.3090209,-0.7396729,-0.4896603,55.8285,61.6426,79.8725,-0.8369444,0.3500774,,,,,1128.9926,2025-01-01 08:06:59.600,16.52163,148.15502
1129.0245,2025-01-01 08:06:59.800,16.56057,55.99869,,,-0.3888772,0.0548251,1.0285924,0.2551469,-0.7522259,0.3685473,55.0079,63.4089,82.8634,-0.0277786,0.8868020,,,,,1129.0943,2025-01-01 08:06:59.800,16.54084,56.02482
1129.0265,2025-01-01 08:07:00.000,16.56178,341.27752,,,-0.2944323,0.7789268,0.3218680,0.2808811,0.0563861,0.7996046,52.9624,66.4056,73.7011,0.8252154,0.3752695,1.513475,0.384969,0.371562,1.095982,1129.0520,2025-01-01 08:07:00.000,16.59884,340.99994
1129.0286,2025-01-01 08:07:00.200,16.57168,317.28407,,,-0.2937064,0.6820918,-0.5507161,0.2899294,0.7654928,0.3191920,52.7206,59.6694,79.0971,0.7871118,-0.6490366,,,,,1129.0743,2025-01-01 08:07:00.200,16.60139,316.40942
1129.0311,2025-01-01 08:07:00.400,16.56915,189.20170,,,-0.2515030,-0.3029131,-0.9399796,0.2965661,0.6128930,-0.6597403,56.8704,61.3520,77.7138,-0.3158871,-0.9334364,,,,,1129.0282,2025-01-01 08:07:00.400,16.55056,189.41676
