MD,date_time_pd,CT_INC,CT_AZI,ST_INC,ST_AZI,GX,GY,GZ,BX,BY,BZ,CC_RPM,RPM_LT,RPM_UT,RX,RY,AXLSHKPEAK,AXLSHKRMS,RADSHKRMS,RADSHKPEAK,mwd_md,date_time_mwd,mwd_incl,mwd_azim
1345.5904,2025-01-18 08:05:56.400,22.95395,246.46757,,,-0.3408040,-0.2881470,-0.8703250,-0.3766268,0.7356286,-0.4302108,81.7965,39.2289,55.3318,-0.1611743,-0.9471564,,,,,1345.5797,2025-01-18 08:05:56.400,22.96502,246.71147
1345.5971,2025-01-18 08:05:56.600,22.98856,186.97207,,,-0.3761148,-0.8053720,0.4290204,-0.3779876,-0.5893641,-0.5980312,85.1049,39.4980,54.7142,-0.8584987,0.4169209,,,,,1345.5622,2025-01-18 08:05:56.600,22.99707,186.04740
1345.6031,2025-01-18 08:05:56.800,22.94090,42.67024,,,-0.3755063,0.6028586,0.6757777,-0.3866999,-0.5011151,0.6724765,84.1990,43.4551,61.1589,0.6217801,0.7626344,0.309788,0.103790,0.142408,0.626602,1345.6593,2025-01-18 08:05:56.800,22.98560,43.14595
1345.6090,2025-01-18 08:05:57.000,23.01024,354.94582,,,-0.3614975,0.5692494,-0.7452010,-0.3607630,0.7499278,0.3880911,82.7565,44.0732,56.3918,0.6385559,-0.7239620,,,,,1345.6932,2025-01-18 08:05:57.000,22.96111,354.77011
1345.6153,2025-01-18 08:05:57.200,22.98858,209.60022,,,-0.3948145,-0.7871591,-0.3845916,-0.3579228,0.1909283,-0.8059679,86.1596,41.6545,56.8617,-0.8874159,-0.4786515,,,,,1345.6477,2025-01-18 08:05:57.200,23.06725,209.35401
1345.6217,2025-01-18 08:05:57.400,22.99625,151.01240,,,-0.3951243,-0.3122656,0.8837077,-0.3993382,-0.8324912,-0.0938299,82.2091,42.7132,60.4239,-0.3402692,0.9664869,,,,,1345.5508,2025-01-18 08:05:57.400,22.95294,150.90599
1345.6279,2025-01-18 08:05:57.600,22.96099,20.28274,,,-0.3711278,0.9084041,0.0749106,-0.3854875,0.1478436,0.8199543,87.1225,42.6852,57.2556,1.0055455,0.0688567,0.296047,0.090186,0.138643,0.551665,1345.5975,2025-01-18 08:05:57.600,23.05457,21.09329
1345.6337,2025-01-18 08:05:57.800,22.96422,273.64775,,,-0.3829791,-0.1054890,-0.8654714,-0.3839231,0.7962445,-0.2558150,81.5588,44.0647,56.2197,-0.0660983,-1.0293773,,,,,1345.6345,2025-01-18 08:05:57.800,22.97856,273.61419
1345.6391,2025-01-18 08:05:58.000,22.95994,193.13061,,,-0.3563527,-0.8929331,0.2625170,-0.3839846,-0.4159331,-0.7335586,84.6012,38.0295,60.2214,-1.0387811,0.2526710,,,,,1345.6948,2025-01-18 08:05:58.000,22.95427,193.08576
1345.6458,2025-01-18 08:05:58.200,22.98526,60.69179,,,-0.3849349,0.3302901,0.8769785,-0.3523142,-0.7121183,0.5128538,80.7061,40.2018,54.4588,0.4341758,0.9144030,,,,,1345.5721,2025-01-18 08:05:58.200,22.96791,60.99246
1345.6518,2025-01-18 08:05:58.400,22.94743,3.99148,,,-0.3729561,0.6843949,-0.5770513,-0.4177865,0.6318902,0.5641793,87.6332,44.5313,56.5195,0.7655288,-0.6603091,0.319725,0.111810,0.140466,0.508778,1345.5741,2025-01-18 08:05:58.400,22.93632,3.83922
1345.6575,2025-01-18 08:05:58.600,22.98814,217.34235,,,-0.4050676,-0.7138953,-0.6171354,-0.3730975,0.3860247,-0.7277018,83.5705,45.5288,57.0413,-0.7118433,-0.6753721,,,,,1345.5978,2025-01-18 08:05:58.600,23.01895,217.56508
1345.6630,2025-01-18 08:05:58.800,23.00618,161.84033,,,-0.3655129,-0.4031044,0.7943358,-0.3513832,-0.8150174,-0.2153338,86.7022,44.1841,55.2550,-0.4127501,0.8094839,,,,,1345.6214,2025-01-18 08:05:58.800,22.99856,161.92784
1345.6678,2025-01-18 08:05:59.000,22.95332,26.35058,,,-0.3612826,0.8958226,0.3204066,-0.3717451,-0.1258905,0.8265155,79.8661,43.0245,54.9373,0.9544672,0.4156849,,,,,1345.6522,2025-01-18 08:05:59.000,23.04345,26.28417
1345.6736,2025-01-18 08:05:59.200,22.97754,321.26052,,,-0.3576800,0.1998097,-0.9082362,-0.3725007,0.8315310,0.0161443,81.5277,43.3573,60.9057,0.1634692,-1.0299382,0.358875,0.089253,0.111517,0.419524,1345.6988,2025-01-18 08:05:59.200,22.99526,321.14049
1345.6802,2025-01-18 08:05:59.400,22.98309,200.62517,,,-0.3933514,-0.8591551,-0.0486922,-0.3783521,-0.1142846,-0.8416772,82.2637,40.4211,57.7892,-0.9939752,-0.0253101,,,,,1345.7313,2025-01-18 08:05:59.400,23.00254,199.68048
1345.6865,2025-01-18 08:05:59.600,23.01741,96.81454,,,-0.4014105,0.0629579,0.8902992,-0.3807342,-0.8004042,0.2980593,84.1905,42.2572,56.8161,-0.0103089,0.9986992,,,,,1345.6259,2025-01-18 08:05:59.600,22.98268,96.62933
1345.6923,2025-01-18 08:05:59.800,23.01190,11.69979,,,-0.3803216,0.8744877,-0.3932753,-0.3914706,0.5047451,0.6461301,89.7313,39.9974,57.6620,0.9078299,-0.4443591,,,,,1345.7276,2025-01-18 08:05:59.800,23.01715,11.68054
1345.6975,2025-01-18 08:06:00.000,22.98199,225.91040,23.04274,225.69804,-0.3949318,-0.5281035,-0.7648163,-0.3534856,0.5735493,-0.6336151,84.8528,39.9954,59.0835,-0.5422750,-0.7497514,0.399059,0.104497,0.107970,0.416215,1345.6181,2025-01-18 08:06:00.000,23.00236,225.62413
1345.7040,2025-01-18 08:06:00.200,22.98776,177.04400,,,-0.3788011,-0.6463523,0.6831422,-0.3776610,-0.7051393,-0.4553587,82.8968,40.0263,57.0614,-0.7792336,0.7312377,,,,,1345.7070,2025-01-18 08:06:00.200,23.05257,177.00995
1345.7108,2025-01-18 08:06:00.400,22.99887,34.68270,,,-0.4885777,0.7509791,0.4877052,-0.3736057,-0.2801228,0.7928779,86.1045,43.3712,59.6045,0.8612912,0.4862613,,,,,1345.7051,2025-01-18 08:06:00.400,22.95703,34.34420
1345.7176,2025-01-18 08:06:00.600,22.99981,330.80046,,,-0.3562498,0.2825041,-0.8218887,-0.3853859,0.8477818,0.1116860,84.1269,41.9594,57.5888,0.3237705,-0.9697841,,,,,1345.6603,2025-01-18 08:06:00.600,23.00522,331.29578
1345.7241,2025-01-18 08:06:00.800,23.01140,203.66382,,,-0.3728059,-0.9061999,-0.1527103,-0.3833814,-0.0261875,-0.8191082,83.9433,43.5884,56.4416,-0.9786229,-0.1444574,0.388588,0.090610,0.108058,0.399019,1345.6744,2025-01-18 08:06:00.800,23.04257,203.44675
1345.7305,2025-01-18 08:06:01.000,22.98974,99.27075,,,-0.4040246,0.0586771,0.9088740,-0.3614584,-0.8102688,0.2238015,86.2748,42.2204,54.5974,0.0630908,0.9503472,,,,,1345.7913,2025-01-18 08:06:01.000,23.01804,99.12195
1345.7359,2025-01-18 08:06:01.200,22.99602,12.17312,,,-0.3858366,0.9152551,-0.2377269,-0.3888082,0.4300716,0.7324133,86.9049,42.4763,54.4768,0.9354827,-0.3012824,,,,,1345.8356,2025-01-18 08:06:01.200,22.95419,12.64537
1345.7413,2025-01-18 08:06:01.400,22.97089,228.36787,,,-0.4191439,-0.5112242,-0.7106618,-0.3763531,0.5885528,-0.6168261,90.1450,39.1355,59.0492,-0.6103436,-0.8351981,,,,,1345.7879,2025-01-18 08:06:01.400,22.96327,228.32421
1345.7467,2025-01-18 08:06:01.600,22.98932,173.56755,,,-0.3927684,-0.5862770,0.6988805,-0.3866099,-0.7462089,-0.3811533,87.2709,40.1540,58.2406,-0.6518240,0.7690524,0.297007,0.106805,0.105649,0.486029,1345.6568,2025-01-18 08:06:01.600,23.00064,173.67866
1345.7527,2025-01-18 08:06:01.800,22.97096,29.53265,,,-0.3967806,0.7812034,0.4288827,-0.3670228,-0.2234200,0.8060387,86.4822,41.3559,58.9247,0.8548468,0.4708482,,,,,1345.7931,2025-01-18 08:06:01.800,22.94900,29.50839
1345.7581,2025-01-18 08:06:02.000,23.00928,315.43782,,,-0.4231231,0.2037055,-0.9448452,-0.3733370,0.8535247,-0.0468555,86.9464,42.6206,58.5651,0.1677452,-0.9833031,,,,,1345.6990,2025-01-18 08:06:02.000,22.98492,315.59796
1345.7637,2025-01-18 08:06:02.200,23.00540,199.47848,,,-0.4174444,-0.9028241,-0.0478945,-0.4147756,-0.1694091,-0.8168843,83.5151,42.6866,59.7211,-1.0246792,-0.0336395,,,,,1345.7435,2025-01-18 08:06:02.200,23.02091,199.85224
1345.7697,2025-01-18 08:06:02.400,22.95760,92.51811,,,-0.3615492,0.0788422,0.8795048,-0.3561620,-0.7804126,0.3034562,81.9337,41.4804,54.5928,0.1543678,0.9651533,0.405465,0.098718,0.110950,0.406483,1345.7696,2025-01-18 08:06:02.400,23.01684,92.47480
1345.7746,2025-01-18 08:06:02.600,22.97364,15.48914,,,-0.4047968,0.8904753,-0.2668929,-0.4123654,0.4245749,0.6959131,84.1098,42.1196,55.6050,0.9720140,-0.3120526,,,,,1345.7448,2025-01-18 08:06:02.600,22.94781,15.05290
1345.7807,2025-01-18 08:06:02.800,22.98605,229.90935,,,-0.4058815,-0.4875056,-0.7526406,-0.3794016,0.5585228,-0.6278416,88.3652,39.0520,58.7661,-0.5588718,-0.8283732,,,,,1345.7692,2025-01-18 08:06:02.800,23.07838,229.39178
1345.7862,2025-01-18 08:06:03.000,23.01429,176.09013,,,-0.4433288,-0.6841170,0.6446996,-0.3758247,-0.6920046,-0.4636386,82.6361,39.7752,59.3110,-0.8094652,0.6522884,,,,,1345.7253,2025-01-18 08:06:03.000,22.97458,176.37239
1345.7919,2025-01-18 08:06:03.200,22.97971,32.61450,,,-0.4109894,0.7881504,0.4370835,-0.3920565,-0.2238841,0.8248160,90.2514,40.7382,57.8474,0.8443908,0.4444374,0.388152,0.113881,0.110362,0.397326,1345.7894,2025-01-18 08:06:03.200,22.93171,32.14040
1345.7975,2025-01-18 08:06:03.400,22.97182,325.69401,,,-0.3884418,0.2713042,-0.8395199,-0.3715800,0.8481361,0.0601674,84.3876,40.2419,55.5796,0.2834018,-0.9316601,,,,,1345.7854,2025-01-18 08:06:03.400,23.04921,325.79114
1345.8037,2025-01-18 08:06:03.600,22.99629,201.28828,,,-0.3650339,-0.8960018,-0.0806270,-0.4074882,-0.1353074,-0.8315177,85.0641,41.9585,59.7527,-1.0173888,-0.0485273,,,,,1345.7834,2025-01-18 08:06:03.600,22.93589,201.16097
1345.8096,2025-01-18 08:06:03.800,23.02156,89.33873,,,-0.4203062,0.1263498,0.9202231,-0.3828256,-0.7713387,0.3305067,87.6753,37.5956,55.0326,0.2454825,0.9705908,,,,,1345.8252,2025-01-18 08:06:03.800,22.98352,89.04807
1345.8170,2025-01-18 08:06:04.000,22.96219,12.39370,,,-0.3768450,0.8577876,-0.3468066,-0.3852761,0.4315996,0.6853106,84.9184,41.9498,57.7955,1.0229598,-0.3909098,0.349101,0.087518,0.112846,0.492207,1345.8391,2025-01-18 08:06:04.000,22.97657,12.97473
1345.8236,2025-01-18 08:06:04.200,23.03087,226.13150,,,-0.3655972,-0.5439293,-0.7148382,-0.3847658,0.4936194,-0.6378291,87.8390,40.9041,60.9639,-0.5974173,-0.7511749,,,,,1345.8192,2025-01-18 08:06:04.200,22.96567,226.40936
1345.8292,2025-01-18 08:06:04.400,22.95960,173.48904,,,-0.3806916,-0.6301333,0.7386190,-0.3380192,-0.7646074,-0.3855952,86.8818,47.8752,56.8996,-0.5767976,0.7932554,,,,,1345.9062,2025-01-18 08:06:04.400,23.10230,173.01768
1345.8353,2025-01-18 08:06:04.600,22.93092,26.56039,,,-0.4025106,0.8579608,0.3775677,-0.3734990,-0.1075666,0.8305747,87.9944,43.2776,61.1631,0.9407870,0.4046235,,,,,1345.7916,2025-01-18 08:06:04.600,23.02783,26.33087
1345.8417,2025-01-18 08:06:04.800,23.02200,318.05421,,,-0.4231162,0.2127221,-0.9073076,-0.3754754,0.8237938,-0.0014573,83.3007,43.4244,55.7468,0.2930937,-1.0289297,0.276109,0.109244,0.105673,0.334574,1345.7881,2025-01-18 08:06:04.800,22.99065,318.04089
1345.8484,2025-01-18 08:06:05.000,23.00497,197.45792,,,-0.3870051,-0.9390256,-0.0486095,-0.3715892,-0.1494684,-0.8528796,83.7309,44.1029,57.9708,-0.9977493,0.0281604,,,,,1345.9081,2025-01-18 08:06:05.000,22.99394,198.22730
1345.8546,2025-01-18 08:06:05.200,22.97405,81.03809,,,-0.3853376,0.1741580,0.8766089,-0.3664334,-0.7445724,0.3482150,86.5680,40.6148,59.6857,0.2366996,1.0142052,,,,,1345.8556,2025-01-18 08:06:05.200,22.97311,81.41138
1345.8610,2025-01-18 08:06:05.400,22.98535,4.38500,,,-0.3795324,0.7986480,-0.4120889,-0.3593964,0.5615091,0.6381100,89.2367,39.7259,56.8280,0.8707836,-0.4513281,,,,,1345.8137,2025-01-18 08:06:05.400,23.03202,4.32295
1345.8666,2025-01-18 08:06:05.600,23.00673,222.60381,,,-0.4000402,-0.5957922,-0.7504388,-0.3751073,0.5093181,-0.6679135,84.2831,43.3917,55.6463,-0.6884433,-0.8398072,0.286412,0.088065,0.143788,0.628215,1345.8396,2025-01-18 08:06:05.600,23.00307,222.86452
1345.8720,2025-01-18 08:06:05.800,22.97985,169.32295,,,-0.3823758,-0.5025306,0.7537348,-0.4064101,-0.7839370,-0.3343475,88.1159,43.9832,57.9735,-0.5509925,0.8471373,,,,,1345.7917,2025-01-18 08:06:05.800,22.99409,169.19798
1345.8783,2025-01-18 08:06:06.000,23.01923,26.78143,,,-0.4042872,0.8258318,0.3484494,-0.3602725,-0.1223949,0.8348278,84.6398,45.7838,53.8367,0.8954754,0.4102645,,,,,1345.8630,2025-01-18 08:06:06.000,22.98617,27.15217
1345.8839,2025-01-18 08:06:06.200,23.00958,311.76863,,,-0.4069155,0.1688031,-0.8900964,-0.3823356,0.8400177,-0.0351543,84.8698,46.8936,58.7965,0.1597547,-0.9132468,,,,,1345.8277,2025-01-18 08:06:06.200,22.90715,312.67885
1345.8901,2025-01-18 08:06:06.400,22.98059,199.34115,,,-0.3931156,-0.9100582,-0.0178924,-0.3802314,-0.1795371,-0.8253792,83.4220,42.1413,57.1028,-0.9993249,-0.0523895,0.289410,0.098717,0.108504,0.366382,1345.9379,2025-01-18 08:06:06.400,22.99261,199.71545
1345.8961,2025-01-18 08:06:06.600,22.99914,78.42133,,,-0.3661719,0.1976863,0.8781439,-0.3723739,-0.7739084,0.3345546,85.0096,40.2627,60.1106,0.2537107,0.9315880,,,,,1345.8110,2025-01-18 08:06:06.600,22.95654,77.77709
1345.9023,2025-01-18 08:06:06.800,22.99292,4.87314,,,-0.4130065,0.8298599,-0.4628381,-0.3503944,0.5550216,0.6497928,89.6528,43.3939,55.0317,0.7892926,-0.4646069,,,,,1345.8633,2025-01-18 08:06:06.800,23.00437,4.46918
1345.9089,2025-01-18 08:06:07.000,22.98605,219.99446,,,-0.4092938,-0.6759626,-0.6319078,-0.3667109,0.4332425,-0.7196968,88.8382,41.9115,59.6766,-0.6791007,-0.7221729,,,,,1345.9305,2025-01-18 08:06:07.000,22.95327,219.20763
1345.9152,2025-01-18 08:06:07.200,23.01043,164.13709,,,-0.4307897,-0.5066049,0.7901571,-0.3720662,-0.7904470,-0.2594714,84.9856,36.4020,64.7993,-0.6196116,0.7848680,0.432617,0.103150,0.140282,0.646846,1345.8537,2025-01-18 08:06:07.200,22.94885,164.30486
1345.9215,2025-01-18 08:06:07.400,22.99846,25.46074,,,-0.3851205,0.9157701,0.2166369,-0.4002937,-0.0107984,0.8385912,90.8899,42.4474,60.0579,0.9993952,0.2685387,,,,,1345.9022,2025-01-18 08:06:07.400,22.93470,25.52332
1345.9262,2025-01-18 08:06:07.600,22.99934,288.63764,,,-0.4100958,0.0052293,-0.8871900,-0.3905460,0.8174233,-0.1996039,85.7843,40.9312,59.7548,-0.0049160,-0.9572617,,,,,1346.0103,2025-01-18 08:06:07.600,22.99404,288.67752
1345.9322,2025-01-18 08:06:07.800,23.01057,194.87865,,,-0.4564368,-0.9196851,0.1742132,-0.4052242,-0.3245330,-0.7599637,85.3074,41.9391,58.4287,-0.9571802,0.1614238,,,,,1345.8428,2025-01-18 08:06:07.800,23.02308,194.95512
1345.9378,2025-01-18 08:06:08.000,22.99867,54.01695,,,-0.3437286,0.3796941,0.8139285,-0.3421274,-0.6418514,0.5099923,87.0208,39.9048,57.2890,0.4261534,0.8887500,0.480259,0.118851,0.132807,0.417482,1345.9735,2025-01-18 08:06:08.000,23.00103,54.59471
1345.9434,2025-01-18 08:06:08.200,23.01134,356.99085,,,-0.3959616,0.6866927,-0.5631077,-0.3620104,0.6818759,0.4912189,86.4792,41.6786,59.7839,0.7888922,-0.6481448,,,,,1345.9823,2025-01-18 08:06:08.200,23.02542,357.22456
1345.9497,2025-01-18 08:06:08.400,23.01134,215.23419,,,-0.4295116,-0.7022650,-0.4961267,-0.3827829,0.3364648,-0.7385828,87.1142,42.8705,55.7324,-0.7873740,-0.5848596,,,,,1345.9508,2025-01-18 08:06:08.400,23.07834,215.10608
1345.9556,2025-01-18 08:06:08.600,23.02087,150.60239,,,-0.4021929,-0.3330378,0.8218343,-0.3616944,-0.8194237,-0.1297389,85.4345,43.2748,56.6800,-0.4086555,0.8691202,,,,,1345.9748,2025-01-18 08:06:08.600,23.10282,150.89130
1345.9619,2025-01-18 08:06:08.800,23.01173,21.44742,,,-0.3805358,0.8923588,0.2091190,-0.3912425,0.0557345,0.8660866,86.4121,39.9793,58.7745,1.0022588,0.1292728,0.561788,0.144654,0.124471,0.469976,1345.9204,2025-01-18 08:06:08.800,23.02489,21.34997
1345.9682,2025-01-18 08:06:09.000,23.00327,282.09782,,,-0.3816141,-0.0427860,-0.8893135,-0.3891571,0.7834622,-0.2542812,86.1811,41.8295,56.5740,-0.0719135,-0.9962643,,,,,1345.9705,2025-01-18 08:06:09.000,22.95413,282.15418
1345.9734,2025-01-18 08:06:09.200,22.98950,192.92818,,,-0.3912466,-0.8654658,0.2622355,-0.3761666,-0.3618273,-0.7510682,84.2777,41.3017,57.5467,-0.9545287,0.2211419,,,,,1345.9361,2025-01-18 08:06:09.200,22.96719,193.01417
1345.9806,2025-01-18 08:06:09.400,22.95199,64.30695,,,-0.3755293,0.3253586,0.8208279,-0.4039966,-0.6715485,0.4638832,81.0497,43.1040,57.1143,0.3636645,0.8948479,,,,,1345.9978,2025-01-18 08:06:09.400,23.01296,64.51053
1345.9856,2025-01-18 08:06:09.600,23.01791,358.58578,,,-0.4428319,0.7485747,-0.5732570,-0.3627851,0.6410199,0.5294410,88.1347,37.8857,55.8939,0.8041135,-0.5798551,0.238512,0.088358,0.143244,0.432036,1345.9972,2025-01-18 08:06:09.600,22.94765,358.79686
1345.9925,2025-01-18 08:06:09.800,23.00522,212.93554,,,-0.4100227,-0.7333873,-0.5330569,-0.3583665,0.3208708,-0.7824622,87.6356,38.4864,56.4330,-0.7832396,-0.6444688,,,,,1346.0294,2025-01-18 08:06:09.800,22.99748,213.29826
1345.9982,2025-01-18 08:06:10.000,22.99831,154.36889,,,-0.4236844,-0.3414795,0.8975751,-0.3779499,-0.8015589,-0.1593559,86.3571,40.3984,53.5723,-0.3953065,0.8712669,,,,,1346.0105,2025-01-18 08:06:10.000,23.02294,153.63300
1346.0037,2025-01-18 08:06:10.200,23.02714,23.82329,,,-0.4206622,0.9671569,0.2043886,-0.3712646,0.0175989,0.8467343,84.2946,39.9576,55.7613,1.0451230,0.2135999,,,,,1346.0118,2025-01-18 08:06:10.200,23.03233,23.53786
1346.0091,2025-01-18 08:06:10.400,22.99938,300.77836,,,-0.3848187,0.0658260,-0.9018570,-0.3848154,0.8279010,-0.1177009,81.5388,43.1616,54.5108,0.0182876,-0.9631096,0.305565,0.087656,0.142029,0.498170,1346.0723,2025-01-18 08:06:10.400,22.98733,300.83758
1346.0164,2025-01-18 08:06:10.600,23.00194,194.05091,,,-0.3666166,-0.9215251,0.2267989,-0.3766431,-0.3614799,-0.7562059,88.4491,43.1468,54.9728,-1.0642335,0.1845728,,,,,1345.9566,2025-01-18 08:06:10.600,22.98957,194.29463
1346.0214,2025-01-18 08:06:10.800,23.01348,61.04430,,,-0.3839321,0.3351805,0.8283272,-0.3600844,-0.6537269,0.5055597,84.3887,40.6352,55.5002,0.4197989,0.9132694,,,,,1345.9990,2025-01-18 08:06:10.800,22.97697,60.99010
1346.0268,2025-01-18 08:06:11.000,23.01994,2.02607,,,-0.3829246,0.7194509,-0.4704911,-0.3575494,0.5930971,0.5619182,82.7050,39.7066,56.6335,0.8972990,-0.4795687,,,,,1346.1115,2025-01-18 08:06:11.000,23.04507,2.82269
1346.0330,2025-01-18 08:06:11.200,23.02262,222.15441,,,-0.4182348,-0.6373652,-0.6225865,-0.3825464,0.4563926,-0.6797950,83.9716,43.7038,54.2252,-0.6757512,-0.7431508,0.427722,0.108054,0.120991,0.376699,1346.1063,2025-01-18 08:06:11.200,23.09768,222.04352
1346.0399,2025-01-18 08:06:11.400,23.00050,166.42887,,,-0.4003849,-0.4958634,0.7647227,-0.3635545,-0.7731111,-0.3061503,87.1036,43.3443,55.8499,-0.4744481,0.9117875,,,,,1345.9531,2025-01-18 08:06:11.400,23.01141,166.45299
1346.0456,2025-01-18 08:06:11.600,22.98990,30.78917,,,-0.3897678,0.8428866,0.4400103,-0.3931567,-0.1842552,0.7905890,81.6092,43.2042,58.9182,0.9229454,0.4405352,,,,,1346.0098,2025-01-18 08:06:11.600,23.01717,31.03697
1346.0532,2025-01-18 08:06:11.800,22.98826,318.15102,,,-0.4281999,0.2142505,-0.8579199,-0.3912417,0.8283171,0.0412313,82.9057,40.2535,54.8125,0.2958108,-0.9297099,,,,,1346.1134,2025-01-18 08:06:11.800,22.95679,318.44752
1346.0593,2025-01-18 08:06:12.000,23.02045,199.47226,,,-0.3908230,-0.8973035,-0.0425988,-0.3880192,-0.1870633,-0.8102724,86.6351,42.5537,57.7184,-1.0444272,0.0254071,0.510607,0.136804,0.123875,0.437088,1346.0339,2025-01-18 08:06:12.000,22.96914,199.39016
1346.0662,2025-01-18 08:06:12.200,22.98607,281.03453,,,0.0477234,-0.0426437,0.7820183,-0.8359738,-0.7483321,0.5170310,83.9212,41.1422,58.2949,-1.8425875,-0.3130920,,,,,1346.0610,2025-01-18 08:06:12.200,23.02944,279.71131
1346.0707,2025-01-18 08:06:12.400,23.03394,9.69264,,,-0.3734966,0.8305590,-0.2978454,-0.3443690,0.4683535,0.6915374,84.3772,39.3924,60.3402,0.9630859,-0.3261302,,,,,1346.1352,2025-01-18 08:06:12.400,23.00959,9.76304
1346.0764,2025-01-18 08:06:12.600,23.00036,228.16257,,,-0.3620179,-0.4828661,-0.7766309,-0.3618397,0.6018374,-0.6064988,85.5568,38.8590,57.2722,-0.5454695,-0.7920605,,,,,1346.0568,2025-01-18 08:06:12.600,23.07107,228.44525
1346.0826,2025-01-18 08:06:12.800,22.99527,172.28932,,,-0.4120079,-0.5901642,0.6124275,-0.3672559,-0.7151641,-0.4325393,83.8354,40.4324,59.6894,-0.7576975,0.6918245,0.647453,0.155359,0.110989,0.512523,1346.1090,2025-01-18 08:06:12.800,22.98167,172.55425
1346.0882,2025-01-18 08:06:13.000,23.00793,36.75913,,,-0.3620651,0.7562966,0.5926920,-0.3910362,-0.3722289,0.7430891,79.4129,42.2690,53.2875,0.7356781,0.6722812,,,,,1346.0867,2025-01-18 08:06:13.000,23.07064,36.36187
1346.0947,2025-01-18 08:06:13.200,23.02965,336.54011,,,-0.3790422,0.3880801,-0.8737192,-0.3470866,0.8274692,0.1208957,88.5843,43.3286,59.9415,0.4079748,-0.9349000,,,,,1346.1095,2025-01-18 08:06:13.200,23.00695,337.20650
1346.1000,2025-01-18 08:06:13.400,23.02290,203.76983,,,-0.3575069,-0.8792125,-0.2400952,-0.3714184,0.0080654,-0.8444077,83.4615,42.0198,57.1011,-0.9735132,-0.2381552,,,,,1346.2092,2025-01-18 08:06:13.400,22.96252,203.36896
1346.1059,2025-01-18 08:06:13.600,23.02240,116.06942,,,-0.3580479,-0.0317748,0.9274432,-0.3681362,-0.8298718,0.1421559,84.7865,43.7390,59.5184,-0.0674307,0.9803966,0.460139,0.143785,0.148186,0.398635,1346.1198,2025-01-18 08:06:13.600,22.96571,115.65822
1346.1128,2025-01-18 08:06:13.800,23.03043,16.49594,,,-0.4218638,0.9405769,-0.0677502,-0.3813559,0.2633681,0.8073984,81.2512,44.2765,55.6012,0.9902710,-0.1043225,,,,,1346.1414,2025-01-18 08:06:13.800,22.99267,16.62417
1346.1192,2025-01-18 08:06:14.000,22.97953,256.05613,,,-0.4011814,-0.2274849,-0.8930859,-0.3666306,0.7498890,-0.3569434,81.5746,45.5444,60.5264,-0.2457009,-0.9468819,,,,,1346.1179,2025-01-18 08:06:14.000,23.00268,256.20777
1346.1248,2025-01-18 08:06:14.200,23.01100,188.21163,,,-0.3839671,-0.8040678,0.4576977,-0.3944671,-0.5678896,-0.6559297,86.6828,39.9052,56.3718,-0.9034638,0.4714050,,,,,1346.1016,2025-01-18 08:06:14.200,22.99932,187.79465
1346.1296,2025-01-18 08:06:14.400,23.01549,43.61732,,,-0.4411878,0.5801673,0.6865172,-0.3764960,-0.4963535,0.6944642,85.6377,39.2600,62.8165,0.5957572,0.7111932,0.341853,0.107246,0.119067,0.367084,1346.1136,2025-01-18 08:06:14.400,22.94982,43.83982
1346.1356,2025-01-18 08:06:14.600,22.99650,354.23051,,,-0.3918202,0.5997137,-0.6512991,-0.3707458,0.7264727,0.4116129,81.3236,37.6000,58.7243,0.6541090,-0.7051946,,,,,1346.0814,2025-01-18 08:06:14.600,22.97711,354.18195
1346.1419,2025-01-18 08:06:14.800,22.98184,210.95639,,,-0.4094785,-0.7778355,-0.4895509,-0.3643793,0.2654661,-0.8047683,84.9876,39.6799,60.0418,-0.8594310,-0.4994786,,,,,1346.1391,2025-01-18 08:06:14.800,23.09324,211.04342
1346.1479,2025-01-18 08:06:15.000,23.02289,151.30308,,,-0.4054224,-0.3367060,0.8595921,-0.4036208,-0.8279606,-0.1008994,84.2573,42.4605,57.0162,-0.2714690,0.9807504,,,,,1346.0555,2025-01-18 08:06:15.000,22.97163,151.80558
1346.1538,2025-01-18 08:06:15.200,23.01072,19.68083,,,-0.3676861,0.8969006,0.0688212,-0.3697078,0.0927055,0.8176088,85.6556,42.9378,56.8860,1.0797174,0.0721983,0.280807,0.093531,0.140985,0.450343,1346.1813,2025-01-18 08:06:15.200,22.97158,19.39932
1346.1611,2025-01-18 08:06:15.400,22.99772,265.31641,,,-0.4016657,-0.1659222,-0.9260247,-0.3909819,0.7785664,-0.2791709,86.2233,39.1798,62.1419,-0.1052473,-0.9803431,,,,,1346.1430,2025-01-18 08:06:15.400,23.08696,264.90482
1346.1680,2025-01-18 08:06:15.600,23.00119,193.32797,,,-0.3696585,-0.9083613,0.2162719,-0.3871532,-0.4013107,-0.7493941,82.5543,41.6732,57.4802,-0.9664809,0.2606048,,,,,1346.1669,2025-01-18 08:06:15.600,23.02254,193.36033
1346.1732,2025-01-18 08:06:15.800,22.98103,57.14435,,,-0.3802789,0.3693759,0.7804666,-0.3760803,-0.6354959,0.5508258,84.8718,44.0036,53.1283,0.5013798,0.8748167,,,,,1346.1446,2025-01-18 08:06:15.800,23.02601,57.21011
